"RecipientEmail","Wave","Finished_T1","gender","birthyear","education","children","work_hours","work_days","T1_panas_jov_1","T1_panas_sad_1","T1_panas_gen_pos_2","T1_panas_guilt_4","T1_panas_hos_1","T1_panas_ser_2","T1_panas_guilt_2","T1_panas_jov_7","T1_panas_att_1","T1_panas_fear_1","T1_panas_jov_4","T1_panas_sad_5","T1_panas_shy_1","T1_panas_fat_2","T1_panas_fear_3","T1_panas_shy_4","T1_panas_fat_1","T1_panas_sur_2","T1_panas_sad_4","T1_panas_gen_neg_2","T1_panas_self_ass_1","T1_panas_fear_2","T1_panas_fat_3","T1_panas_guilt_5","T1_panas_sur_1","T1_panas_jov_3","T1_panas_jov_5","T1_panas_att_3","T1_panas_self_ass_2","T1_panas_shy_2","T1_panas_hos_5","T1_panas_fear_6","T1_panas_hos_2","T1_panas_sad_2","T1_panas_self_ass_5","T1_panas_sur_3","T1_panas_ser_1","T1_panas_att_2","T1_panas_fear_4","T1_panas_gen_pos_3","T1_panas_hos_3","T1_panas_gen_neg_1","T1_panas_jov_6","T1_panas_hos_6","T1_panas_jov_2","T1_panas_hos_4","T1_panas_guilt_3","T1_panas_self_ass_6","T1_panas_gen_pos_1","T1_panas_self_ass_4","T1_panas_ser_3","T1_panas_jov_8","T1_panas_self_ass_3","T1_panas_sad_3","T1_panas_fear_5","T1_panas_att_4","T1_panas_guilt_1","T1_panas_shy_3","T1_panas_fat_4","T1_panas_guilt_6","Finished_T2","req_detach_1","req_detach_2","req_detach_3","req_detach_4","req_relax_1","req_relax_2","req_relax_3","req_relax_4","req_mastery_1","req_mastery_2","req_mastery_3","req_mastery_4","req_control_1","req_control_2","req_control_3","req_control_4","has_1","has_2","has_3","has_4","has_5","has_6","has_7","has_8","has_9","has_10","has_11","has_12","has_13","has_14","has_15","has_16","has_17","has_18","has_19","has_20","has_21","has_22","has_23","has_24","has_25","has_26","has_27","has_28","has_29","has_30","has_31","has_32","has_33","has_34","has_35","has_36","has_37","has_38","has_39","has_40","has_41","has_42","has_43","has_44","has_45","has_46","has_47","has_48","has_49","has_50","has_51","has_52","has_53","upl_1","upl_2","upl_3","upl_4","upl_5","upl_6","upl_7","upl_8","upl_9","upl_10","upl_11","upl_12","upl_13","upl_14","upl_15","upl_16","upl_17","upl_18","upl_19","upl_20","upl_21","upl_22","upl_23","upl_24","upl_25","upl_26","upl_27","upl_28","upl_29","upl_30","upl_31","upl_32","upl_33","upl_34","upl_35","upl_36","upl_37","upl_38","upl_39","upl_40","upl_41","upl_42","upl_43","upl_44","upl_45","upl_46","upl_47","upl_48","upl_49","upl_50","upl_51","upl_52","upl_53","Finished_T3","T3_panas_jov_1","T3_panas_sad_1","T3_panas_gen_pos_2","T3_panas_guilt_4","T3_panas_hos_1","T3_panas_ser_2","T3_panas_guilt_2","T3_panas_jov_7","T3_panas_att_1","T3_panas_fear_1","T3_panas_jov_4","T3_panas_sad_5","T3_panas_shy_1","T3_panas_fat_2","T3_panas_fear_3","T3_panas_shy_4","T3_panas_fat_1","T3_panas_sur_2","T3_panas_sad_4","T3_panas_gen_neg_2","T3_panas_self_ass_1","T3_panas_fear_2","T3_panas_fat_3","T3_panas_guilt_5","T3_panas_sur_1","T3_panas_jov_3","T3_panas_jov_5","T3_panas_att_3","T3_panas_self_ass_2","T3_panas_shy_2","T3_panas_hos_5","T3_panas_fear_6","T3_panas_hos_2","T3_panas_sad_2","T3_panas_self_ass_5","T3_panas_sur_3","T3_panas_ser_1","T3_panas_att_2","T3_panas_fear_4","T3_panas_gen_pos_3","T3_panas_hos_3","T3_panas_gen_neg_1","T3_panas_jov_6","T3_panas_hos_6","T3_panas_jov_2","T3_panas_hos_4","T3_panas_guilt_3","T3_panas_self_ass_6","T3_panas_gen_pos_1","T3_panas_self_ass_4","T3_panas_ser_3","T3_panas_jov_8","T3_panas_self_ass_3","T3_panas_sad_3","T3_panas_fear_5","T3_panas_att_4","T3_panas_guilt_1","T3_panas_shy_3","T3_panas_fat_4","T3_panas_guilt_6","age","req_control","req_detach","req_relax","req_mastery","hassles","T1_panas_negative","T1_panas_fear","T1_panas_sadness","T1_panas_guilt","T1_panas_hostility","T1_panas_shyness","T1_panas_fatigue","T1_panas_positive","T1_panas_joviality","T1_panas_self_assurance","T1_panas_attentiveness","T1_panas_serenity","T1_panas_surprise","T3_panas_negative","T3_panas_fear","T3_panas_sadness","T3_panas_guilt","T3_panas_hostility","T3_panas_shyness","T3_panas_fatigue","T3_panas_positive","T3_panas_joviality","T3_panas_self_assurance","T3_panas_attentiveness","T3_panas_serenity","T3_panas_surprise"
"7fa62eb046302f3aaaab39c0aa873d87dc56dc1e269fbf2199a06a432cac034f",22,1,2,2000,3,0,20,3,4,2,3,1,1,4,1,3,3,1,3,2,1,4,2,2,2,1,2,2,3,2,3,2,2,3,3,4,4,2,1,1,1,2,3,2,3,3,2,3,3,1,4,1,3,1,1,4,2,1,2,2,2,1,1,2,1,2,3,2,1,4,3,3,3,4,4,4,3,2,2,2,2,5,5,5,5,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,1,1,1,2,2,1,1,1,1,1,2,1,3,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,4,1,1,4,3,1,1,3,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,3,1,2,1,1,1,4,1,2,1,3,NA,1,3,2,3,2,1,1,2,2,1,4,2,3,2,1,2,1,3,3,1,4,2,1,3,1,1,2,1,2,1,1,1,2,1,3,3,3,2,4,2,2,2,1,1,2,2,3,2,1,3,1,2,1,1,4,2,1,2,2,1,2,3,2,1,1,1,1,2,1,1,21,5,3.25,3.75,2,64,1.5,1.5,1.8,1.33333333333333,1.33333333333333,1.75,3,3.1,3.125,2.83333333333333,3,3,1.66666666666667,1.2,1.16666666666667,1.6,1.16666666666667,1.33333333333333,1.5,2,2.7,3.125,2,2,2.33333333333333,2
"8041ca043ad29c0b9602956b041622f81ad02e80d5d675d212dbe1ef5f07260e",11,1,2,1995,3,0,35,5,3,2,4,2,2,1,1,3,4,3,2,5,3,5,1,2,3,3,1,2,2,2,3,3,3,2,2,2,4,3,3,1,3,4,2,4,1,1,2,3,5,5,3,1,2,4,1,4,3,3,2,2,2,2,2,2,1,1,2,1,1,3,2,2,3,2,1,2,1,3,3,2,3,3,5,5,4,1,3,2,3,2,2,3,2,3,4,1,1,1,4,2,3,2,3,1,3,2,1,1,1,2,1,3,4,1,1,1,2,3,4,3,2,3,1,1,2,4,2,NA,1,3,3,4,2,3,1,3,3,2,1,2,3,4,4,3,4,3,2,3,1,1,1,3,3,2,3,3,1,2,3,1,1,1,3,1,2,3,1,1,1,2,2,3,3,4,2,1,4,4,2,NA,3,NA,2,2,2,4,NA,1,2,4,3,1,2,4,2,2,3,1,1,2,3,1,2,4,3,5,3,3,1,2,1,2,2,3,4,1,2,2,1,3,2,1,2,2,1,2,2,3,1,1,2,2,4,4,2,1,3,3,2,4,3,2,1,1,2,2,1,2,1,3,1,3,26,4.25,2.5,1.5,2.75,116,2.5,1.83333333333333,2.8,1.5,3,2.25,3.25,2.8,2.375,2.83333333333333,2.25,1.33333333333333,3.33333333333333,2.2,2,2.6,1.66666666666667,2.33333333333333,2.5,2.75,2.1,1.875,2.33333333333333,2.25,1,2.33333333333333
"805deef1f5be01f1f94cb9cd732639035d01d866d879897a9fcea460830d022c",30,1,2,1980,6,1,40,5,4,1,2,1,1,2,1,4,3,1,4,3,1,2,1,1,1,3,1,1,3,1,2,1,3,4,4,4,4,3,1,1,1,1,4,4,4,3,2,4,1,1,2,1,4,1,1,4,3,4,4,3,4,1,1,3,1,1,2,1,1,3,2,2,5,4,4,4,4,2,3,2,3,5,5,5,4,1,1,2,1,1,1,1,1,2,1,1,1,1,2,1,1,2,1,1,1,2,1,1,2,1,1,2,1,2,1,2,1,2,2,1,2,1,2,1,1,2,1,1,1,1,2,4,1,1,1,1,2,1,4,3,2,4,4,4,3,4,2,4,3,3,4,4,4,4,4,4,4,3,4,3,4,2,2,1,3,1,3,3,4,4,3,2,4,2,4,3,4,4,3,2,4,1,1,2,4,1,4,1,1,4,1,1,4,1,4,1,1,3,1,4,3,1,4,1,1,2,2,1,2,1,1,1,2,1,2,1,1,4,4,2,3,1,1,1,1,1,4,3,2,3,2,3,1,1,3,1,4,1,1,4,3,3,4,3,1,1,1,3,1,1,3,1,41,4.75,3,4,2.5,72,1.1,1.16666666666667,1.4,1,1,1.5,1.75,3.5,3.625,3.83333333333333,3.25,3.33333333333333,3.33333333333333,1.2,1.33333333333333,1,1,1,1,2.25,3.3,3.75,2.83333333333333,2.75,3,1.66666666666667
"807ef3c7792358ba8854bae10db1a219364e3fa0b137738db8bed9fdb33e232c",21,1,2,1964,3,0,39,5,2,2,3,2,1,4,1,3,4,1,3,2,1,4,2,1,2,1,1,1,1,2,2,1,3,3,2,4,4,1,1,1,1,3,4,3,4,4,2,4,2,2,4,1,3,1,1,4,4,2,3,3,2,1,1,4,1,2,2,2,1,3,1,3,3,5,3,5,5,3,3,2,3,5,5,5,5,1,1,1,1,1,1,1,1,1,1,2,1,1,2,3,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,3,2,3,2,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,3,2,4,2,4,3,3,3,1,1,2,1,1,1,1,1,1,1,1,4,2,2,1,1,1,1,1,2,1,1,1,1,3,4,3,2,1,1,1,2,1,3,1,4,2,1,4,1,3,4,1,3,2,1,3,1,1,2,2,1,1,1,2,2,1,2,3,2,4,3,2,1,1,1,2,3,3,3,4,1,4,2,2,3,1,4,1,1,4,4,1,4,3,4,2,1,4,1,1,1,2,57,5,2.5,4.5,2.75,68,1.4,1.5,1.8,1.33333333333333,1.16666666666667,1.25,2.5,3.6,2.875,2.83333333333333,4,3.66666666666667,2.33333333333333,1.2,1.16666666666667,1.6,1.33333333333333,1.16666666666667,1.25,2,3.5,3,2.66666666666667,4,3.66666666666667,2.33333333333333
"8083a7d592c927fa33427fdb7360100e7754ec04e582ffbb85d92e136744f952",21,1,1,1985,2,0,40,5,3,1,4,1,2,3,1,4,5,1,4,2,1,1,1,1,1,2,1,1,1,1,1,1,1,4,4,3,4,3,5,1,1,1,3,2,4,4,1,5,2,2,5,1,4,3,1,3,1,1,3,2,1,1,1,4,1,1,1,1,1,5,3,4,5,5,5,5,3,2,3,1,3,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,1,4,1,1,2,1,4,4,1,4,3,1,3,1,1,1,1,1,1,1,1,1,1,2,4,4,3,3,2,1,1,1,1,1,2,3,4,1,4,2,3,4,1,4,2,2,3,1,1,4,4,1,1,1,4,1,3,1,1,36,5,4.25,4.5,2.25,53,1.6,1,1.2,1,2.33333333333333,1.5,1,3.7,3.75,2.16666666666667,4,3.33333333333333,1.66666666666667,1.4,1,1.4,1.16666666666667,1.33333333333333,1.75,1.5,3.2,4,1.66666666666667,3.75,3,1.66666666666667
"80aac58498d0ef3e496d340bdcd1307e782e21ff0fe9e7d40f65c09580bf111a",24,1,2,1999,3,0,16,2,3,3,3,3,1,3,2,3,2,2,3,3,1,2,3,1,2,1,2,3,1,2,2,2,1,3,3,3,3,2,3,2,1,2,3,1,2,2,3,2,4,4,2,1,2,1,1,3,1,1,3,2,3,2,1,3,1,1,4,3,1,2,3,2,1,2,3,2,2,3,1,2,1,2,3,2,2,1,3,1,1,1,2,1,1,1,2,1,1,1,2,3,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,3,3,1,1,3,1,1,1,1,1,1,2,1,1,1,1,4,1,2,3,3,1,3,1,1,1,1,1,1,1,3,3,3,3,1,3,1,2,1,3,3,1,1,1,2,1,1,1,1,1,1,1,3,1,1,1,1,1,3,1,3,2,1,1,1,1,1,3,4,2,3,2,1,2,2,1,4,3,3,3,3,5,3,2,1,1,3,3,4,3,1,1,2,2,2,2,2,1,3,1,2,3,1,1,1,3,3,4,3,2,1,1,2,4,2,3,1,1,2,1,1,3,3,1,3,2,2,22,2.25,2,2.25,1.75,70,2.6,2.16666666666667,2.4,2,1.83333333333333,1.25,2.5,2.5,2.625,2.33333333333333,2.5,2.66666666666667,1,3.2,3.66666666666667,2.2,2.16666666666667,1.83333333333333,2.75,2.5,2.1,2.125,2,1.75,1,1
"8390106d1ddadefd4711aad6939d07ae5aec739f5864e4b82a3762c55f9e80fe",26,1,2,1965,4,1,39,5,2,3,4,2,1,4,1,4,5,1,4,1,1,4,2,2,1,1,1,2,3,1,3,2,3,3,3,4,4,2,1,1,1,1,4,2,3,4,1,4,1,2,4,1,4,2,1,4,4,1,4,4,3,1,1,4,1,1,1,2,1,4,4,5,5,4,4,4,4,3,3,3,2,4,4,4,5,1,1,1,1,1,3,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,3,3,1,1,1,1,4,1,1,1,1,1,1,1,3,2,2,2,1,1,1,1,1,1,1,1,1,2,3,4,1,1,1,1,1,1,3,1,1,1,1,2,3,4,3,3,1,1,2,1,1,4,1,4,1,1,4,1,3,4,1,3,1,1,2,2,2,1,1,1,1,1,1,2,1,3,4,3,4,4,2,1,1,1,1,1,2,4,4,1,4,1,2,4,1,3,2,1,4,4,2,4,4,1,1,1,4,1,1,1,2,56,4.25,4.5,4,2.75,59,1.3,1.16666666666667,1.4,1.5,1.16666666666667,1.5,2.25,4,3.5,3.16666666666667,4.25,3.66666666666667,2,1.2,1.16666666666667,1,1.16666666666667,1.16666666666667,1.5,1.5,3.5,3.5,2.16666666666667,4,4,2
"840bc04fcbf8b94a76e702b7d07e498c8482adae00b625a780d9abb5d4dcbdb4",8,1,2,1990,4,0,39,5,4,2,4,1,1,4,1,3,4,1,4,1,1,2,1,1,2,1,2,2,3,1,2,1,1,4,3,3,4,1,1,1,1,1,3,1,4,4,1,3,2,2,4,1,4,2,1,4,3,3,4,3,3,2,1,3,1,1,1,1,1,4,4,4,5,5,5,4,4,3,4,2,3,4,4,5,5,1,2,1,2,1,2,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,3,4,3,1,3,1,1,1,1,1,1,1,1,3,3,4,1,1,1,1,1,1,1,3,1,1,1,3,1,3,1,3,1,3,4,1,1,1,1,1,4,3,3,4,1,1,3,1,1,3,2,3,1,1,3,2,3,3,1,3,2,1,2,1,1,2,1,1,3,1,1,2,1,1,4,3,3,4,1,1,2,1,1,3,3,3,3,1,3,2,2,3,1,4,2,1,4,3,3,3,3,3,2,2,3,1,1,2,1,31,4.5,4.25,4.5,3,58,1.3,1,1.6,1,1.33333333333333,1,1.75,3.4,3.625,3.33333333333333,3.5,4,1,1.6,1.33333333333333,1.6,1.16666666666667,1.33333333333333,1,2,3.1,3.25,3,3,3,1.66666666666667
"853abfaf3cbc43b28f6fdff1673d6d6192525c62a3f1ccb85d6bba21b8ff5dd5",26,1,2,1973,2,0,30,4,3,1,4,4,1,3,1,2,4,1,3,2,1,4,2,1,1,2,1,1,2,1,4,1,3,2,1,4,3,2,1,1,1,1,2,2,2,2,2,4,2,5,3,2,2,5,2,4,3,2,3,4,3,2,1,4,1,1,1,3,1,2,1,2,1,3,2,3,2,1,3,2,1,4,4,4,4,1,1,1,2,1,2,1,1,2,2,2,1,4,2,4,1,3,2,2,2,2,1,1,1,1,1,3,1,1,1,3,2,1,3,1,4,2,3,1,1,2,1,1,1,3,1,1,1,1,1,1,1,1,1,2,3,3,3,3,1,2,2,1,1,1,1,2,1,1,1,1,1,1,2,1,2,1,2,1,2,1,1,1,1,2,3,1,1,1,1,1,1,3,2,1,2,1,1,3,3,2,3,1,1,2,1,1,4,2,5,3,1,3,1,2,4,1,1,4,1,4,2,1,1,3,1,1,1,1,4,1,2,2,1,4,4,1,3,1,1,1,3,2,1,3,2,4,3,4,4,2,2,5,1,4,3,2,1,4,4,1,1,4,1,1,1,3,48,4,1.5,2.5,1.75,87,1.8,1.33333333333333,1.4,2,2,1.25,2.5,2.9,2.5,2.66666666666667,3.5,2.66666666666667,2.33333333333333,1.9,1.33333333333333,1.8,1.66666666666667,2.5,1,2.5,3.3,2.5,3,3.75,1.66666666666667,2.33333333333333
"85b4b90f749a0c346ebace96fd612b246c74898a586dc60b97d7d04011840545",18,1,2,1991,6,0,30,5,3,4,2,3,4,3,1,3,4,1,3,4,1,4,1,1,2,1,3,4,1,4,2,1,1,2,2,2,2,1,2,2,4,4,1,1,1,3,4,3,4,4,2,2,3,4,3,3,3,3,2,1,3,4,3,4,1,2,2,4,1,2,1,2,4,2,2,2,2,2,3,2,3,3,3,3,3,1,1,1,2,1,2,1,1,3,2,3,1,1,3,3,1,2,1,1,3,3,1,2,1,1,1,1,1,2,1,1,1,1,3,3,2,2,1,2,2,3,3,1,1,3,1,2,1,2,1,1,1,2,1,4,4,3,4,2,4,4,1,2,1,1,1,1,1,3,1,3,2,1,1,1,2,1,1,1,3,1,3,3,3,3,4,2,3,2,2,2,4,2,1,1,2,1,1,3,2,3,2,1,1,1,1,1,3,3,3,4,2,2,4,3,4,3,3,4,2,4,3,1,4,1,3,4,2,4,2,2,3,2,2,1,1,3,2,2,2,3,2,1,1,3,2,3,4,4,4,2,3,3,2,3,1,1,3,2,1,3,1,4,1,1,1,2,30,3,2.25,2,2.5,88,2.7,2.5,3.8,2.16666666666667,3.33333333333333,1.25,2.5,2.5,2.375,2.16666666666667,3.25,2,1,2.9,2.5,3.2,2.5,2.5,1.75,2.75,2.3,2.75,1.66666666666667,3,2,1.66666666666667
"85d3e706d5d19d84e06ab160c5788200f03823b64b11f4d37de90b208273acc9",11,1,2,1979,4,1,35,5,3,2,3,2,1,2,2,3,4,1,4,3,1,4,2,1,3,2,1,2,1,2,4,1,2,3,2,2,2,1,1,1,1,1,2,2,2,2,1,3,2,2,2,1,3,2,1,2,2,1,2,2,1,1,1,2,1,1,1,2,1,4,4,5,5,5,4,4,3,2,2,2,2,5,5,5,4,2,2,2,1,1,3,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,2,1,2,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,4,2,2,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,4,1,3,1,1,1,4,2,2,1,2,1,1,3,4,4,3,1,1,2,1,1,2,2,4,1,1,2,1,3,4,1,4,2,1,3,2,1,2,1,1,2,1,2,2,1,2,3,3,3,2,1,1,1,1,1,2,2,1,3,1,3,2,2,2,1,3,2,1,2,3,1,2,3,2,1,1,3,1,1,1,2,42,4.75,4.5,4,2,65,1.5,1.33333333333333,1.6,1.5,1.33333333333333,1,3,2.5,2.75,1.5,2.5,2,2,1.4,1.33333333333333,1.4,1.16666666666667,1.33333333333333,1,2,3,2.875,1.66666666666667,3.25,1.66666666666667,1.66666666666667
"86bd9f62429aecfc57a8ced592d6f54792818358b879afd6dad4b6b7362c2925",22,1,2,1978,3,1,30,5,4,2,3,1,1,3,1,3,4,2,5,2,3,3,1,2,2,4,1,1,2,2,4,1,4,4,3,5,4,3,1,1,1,1,4,3,3,3,4,5,3,2,4,1,4,2,1,4,3,3,3,3,4,1,2,4,1,3,2,4,1,5,4,5,5,4,4,3,3,4,3,1,4,5,3,3,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,3,1,1,1,1,3,1,1,1,1,1,1,1,1,2,1,3,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,4,2,1,1,1,1,1,4,2,3,1,1,4,1,3,4,2,4,2,2,3,2,1,2,3,1,1,1,1,3,1,4,4,4,4,4,2,1,1,1,1,3,2,3,2,1,4,1,1,4,1,4,1,1,3,3,1,5,3,1,1,1,4,1,2,1,1,43,3.75,4.75,3.5,3,54,1.8,2,1.4,1.5,1.5,2.75,2.75,3.7,3.75,3.5,4,3,3.66666666666667,1.2,1.33333333333333,1.4,1,1,1.75,2.25,3.4,3.75,2.16666666666667,3.5,4,3
"8758b383f645600b8a91f941f765dd223aa4ea7714a6a25081e6419da63a9856",16,1,2,1997,4,0,39,5,4,1,3,2,1,4,1,3,3,1,4,1,1,3,1,1,1,2,1,1,3,1,3,3,1,5,4,3,3,2,1,1,1,1,3,1,4,3,2,3,2,2,3,1,3,2,1,3,2,1,4,3,2,2,1,3,1,1,2,2,1,5,4,2,5,5,5,5,4,3,3,3,2,5,5,5,4,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,1,2,1,1,1,1,1,1,1,1,1,2,NA,1,1,1,1,1,2,1,1,1,1,1,1,2,1,2,1,1,1,2,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,1,2,1,1,1,1,1,1,1,1,1,2,NA,1,1,1,1,1,2,1,1,1,1,1,1,2,1,2,1,1,1,2,1,4,1,4,2,1,4,1,4,4,2,4,1,1,2,2,1,1,3,1,1,3,1,2,3,3,5,4,4,4,1,1,1,1,1,4,3,4,4,1,4,1,1,1,1,4,1,1,4,3,1,5,4,3,1,1,4,1,1,1,4,24,4.75,4,4.75,2.75,66,1.3,1.16666666666667,1.2,1.66666666666667,1.33333333333333,1.25,2.25,3,3.625,2.5,3,4,1.33333333333333,1.2,1.33333333333333,1,2,1,1,1.5,3.9,3.75,3.16666666666667,4,4.33333333333333,3
"87979409c844e61a92a05008a325301f8438cc2d1e7913aee9c844e33a766942",10,1,1,1985,6,1,30,5,4,2,5,1,1,3,2,4,4,1,4,1,1,3,2,2,2,2,2,2,3,2,2,2,3,4,3,3,4,2,2,2,2,2,4,3,3,4,2,4,3,2,4,1,4,2,1,4,3,3,3,3,3,2,2,3,1,2,2,1,1,4,4,4,4,1,4,5,4,3,2,3,4,4,2,2,2,2,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,3,1,3,1,1,1,2,2,3,4,1,1,1,1,4,4,1,3,4,4,4,4,4,4,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,3,4,3,3,4,3,3,3,3,4,4,2,4,2,4,4,4,4,3,2,2,1,1,1,1,1,4,2,4,2,2,3,2,4,3,1,4,2,1,2,2,2,2,2,2,2,2,2,1,2,3,4,4,3,4,3,2,1,1,1,4,3,4,4,3,3,2,2,2,2,3,2,1,4,2,2,2,4,2,1,1,3,1,2,2,2,36,2.5,4,3.5,3,71,1.9,1.83333333333333,1.8,1.33333333333333,1.83333333333333,1.75,2.25,3.8,3.75,3.5,3.5,3,2.66666666666667,1.8,1.66666666666667,1.6,1.66666666666667,1.83333333333333,2,1.75,3.5,3.625,3,3.25,3,2.66666666666667
"87bb98d1d59eb93f1e8bd9b36d4974e1af9a9c479c20f26fff58cfbb92849588",22,1,2,1975,2,0,39,5,4,1,5,4,3,3,2,3,4,3,4,1,1,4,3,1,1,1,1,2,2,1,3,2,3,3,3,4,3,2,2,2,2,2,3,3,3,2,4,4,2,2,4,1,2,2,1,4,3,3,2,3,4,2,1,3,2,1,3,3,1,1,1,1,3,1,2,2,2,3,2,1,3,3,4,3,3,1,1,1,1,1,1,1,1,1,1,1,1,2,3,4,1,3,1,1,1,1,1,1,1,1,1,2,1,2,1,3,2,1,3,3,4,2,1,1,1,2,2,1,1,3,1,2,2,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,3,3,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,2,1,1,2,1,1,2,3,3,2,2,2,3,2,4,1,3,3,1,4,2,1,3,2,1,3,1,1,3,2,2,2,3,3,2,3,1,1,1,1,2,2,2,3,3,3,2,2,3,1,2,2,1,3,3,3,2,2,1,2,1,2,1,1,2,2,46,3.25,1.5,1.75,2.25,82,2.2,2.33333333333333,1.4,2.33333333333333,2,1.25,2.75,3.4,3.25,3.16666666666667,3.25,2.66666666666667,2.33333333333333,1.9,1.5,2,1.83333333333333,1.5,1.5,3,2.8,2.375,2,3,2,2
"8875b8cfb485f2b4b72e0881a3106493fde08fef67925be30765be54a4a15e51",14,1,2,1988,3,1,26,4,3,4,1,3,1,4,4,2,4,1,2,3,1,5,1,1,3,1,5,3,2,1,4,1,1,2,1,4,4,1,2,1,3,4,3,1,2,1,1,3,4,4,2,1,1,3,1,3,1,2,3,2,1,2,1,2,1,1,3,2,1,3,3,2,4,3,3,3,2,4,4,1,3,1,2,4,2,2,2,1,1,1,1,1,1,2,1,1,1,4,2,3,2,4,3,2,3,4,1,1,1,1,1,3,1,1,4,4,4,2,3,3,3,3,1,1,2,4,1,1,1,2,2,3,3,1,1,2,3,3,4,2,1,1,2,2,1,1,2,2,3,2,1,3,1,2,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,3,1,1,1,1,2,3,2,1,1,1,1,1,3,2,2,2,1,1,1,2,1,3,3,2,2,1,4,4,2,1,1,3,3,1,5,2,1,4,1,4,4,3,1,4,1,1,3,3,3,2,1,1,1,4,4,3,1,1,1,1,2,4,4,3,1,2,3,1,3,1,1,2,1,4,3,1,2,1,1,3,2,33,2.25,3,2.75,3,109,2.2,1,3.6,2,2.33333333333333,1,3.75,2.4,1.875,2.5,2.75,3,1,2.3,1.16666666666667,3.4,1.83333333333333,2.33333333333333,1,4,2,2.5,2.66666666666667,1.75,2.33333333333333,1
